x_nose,y_nose,z_nose,x_left_eye_inner,y_left_eye_inner,z_left_eye_inner,x_left_eye,y_left_eye,z_left_eye,x_left_eye_outer,y_left_eye_outer,z_left_eye_outer,x_right_eye_inner,y_right_eye_inner,z_right_eye_inner,x_right_eye,y_right_eye,z_right_eye,x_right_eye_outer,y_right_eye_outer,z_right_eye_outer,x_left_ear,y_left_ear,z_left_ear,x_right_ear,y_right_ear,z_right_ear,x_mouth_left,y_mouth_left,z_mouth_left,x_mouth_right,y_mouth_right,z_mouth_right,x_left_shoulder,y_left_shoulder,z_left_shoulder,x_right_shoulder,y_right_shoulder,z_right_shoulder,x_left_elbow,y_left_elbow,z_left_elbow,x_right_elbow,y_right_elbow,z_right_elbow,x_left_wrist,y_left_wrist,z_left_wrist,x_right_wrist,y_right_wrist,z_right_wrist,x_left_pinky_1,y_left_pinky_1,z_left_pinky_1,x_right_pinky_1,y_right_pinky_1,z_right_pinky_1,x_left_index_1,y_left_index_1,z_left_index_1,x_right_index_1,y_right_index_1,z_right_index_1,x_left_thumb_2,y_left_thumb_2,z_left_thumb_2,x_right_thumb_2,y_right_thumb_2,z_right_thumb_2,x_left_hip,y_left_hip,z_left_hip,x_right_hip,y_right_hip,z_right_hip,x_left_knee,y_left_knee,z_left_knee,x_right_knee,y_right_knee,z_right_knee,x_left_ankle,y_left_ankle,z_left_ankle,x_right_ankle,y_right_ankle,z_right_ankle,x_left_heel,y_left_heel,z_left_heel,x_right_heel,y_right_heel,z_right_heel,x_left_foot_index,y_left_foot_index,z_left_foot_index,x_right_foot_index,y_right_foot_index,z_right_foot_index
-5.889507,-57.63752,-45.01975,-4.6560855,-62.832863,-44.571823,-3.3026257,-63.386856,-44.567863,-2.032406,-63.872166,-44.56217,-7.365534,-61.547394,-43.22219,-8.094638,-61.181343,-43.219574,-8.7948885,-60.837234,-43.221565,0.3203408,-63.05772,-35.62575,-8.877375,-58.75578,-29.455366,-3.112062,-54.17046,-41.242752,-6.512476,-53.172638,-39.353046,7.621102,-41.408276,-24.472181,-9.392822,-38.572105,-23.24771,9.6447,-19.461535,-11.06757,-11.83377,-16.390108,-13.978561,10.260753,-4.8750734,-12.865825,-11.489133,1.0886645,-19.914438,10.423702,2.853016,-14.993233,-11.643494,7.434713,-22.953787,9.608641,2.667237,-17.855345,-10.3145075,6.941773,-25.846296,8.956856,0.19223653,-13.945213,-9.87707,4.980656,-21.360184,4.530677,-0.7698827,0.43425673,-4.5306797,0.7698827,-0.43425673,5.4820313,22.849077,5.814251,-3.823916,21.40506,7.528501,5.2401614,33.9869,52.543015,-1.3592856,34.199524,46.69923,3.6150978,27.651157,56.852562,-0.84202534,35.03706,50.56502,5.84219,45.97102,50.263714,0.092778556,45.84215,41.427795
-4.2555037,-62.935925,-128.9075,-2.9774034,-67.03599,-124.258545,-2.215265,-67.19825,-124.26324,-1.4949032,-67.2716,-124.28937,-5.4900193,-66.69405,-123.841034,-6.242488,-66.59599,-123.86852,-6.9707446,-66.471275,-123.88727,0.15887114,-66.27691,-94.84077,-7.3829746,-65.17863,-93.38963,-2.4051735,-59.359146,-117.840805,-5.484713,-58.614414,-117.411385,9.621441,-39.551704,-76.575966,-13.079389,-40.373524,-69.61066,13.726971,-9.250046,-83.72878,-18.751081,-10.955673,-72.177956,15.24309,19.005112,-105.679085,-22.63445,19.847279,-94.47021,16.548235,28.0645,-114.31522,-24.55268,27.681068,-101.94094,15.545763,28.09924,-118.72382,-23.852718,27.994123,-108.40802,14.1872835,30.526299,-107.92304,-22.900806,24.882238,-97.551476,6.083795,0.0820588,-1.683104,-6.0837865,-0.0820588,1.683104,3.4938068,21.059874,-99.83001,-7.0862265,21.279276,-92.23407,4.3970814,52.501846,-20.234724,-3.125374,51.500397,-13.009045,4.149046,56.273407,-14.12917,-1.2988908,54.733307,-6.8860507,3.980098,65.37083,-49.02393,-5.0906343,65.64178,-42.878056
