left_shoulder_left_wrist,right_shoulder_right_wrist,left_hip_left_ankle,right_hip_right_ankle,left_hip_left_wrist,right_hip_right_wrist,left_shoulder_left_ankle,right_shoulder_right_ankle,left_hip_right_wrist,right_hip_left_wrist,left_elbow_right_elbow,left_knee_right_knee,left_wrist_right_wrist,left_ankle_right_ankle,left_hip_avg_left_wrist_left_ankle,right_hip_avg_right_wrist_right_ankle,pose
25.75174,33.75768,40.707306,42.810062,59.783527,81.575096,89.2265,91.672134,71.96519,79.05747,35.21057,35.46516,35.63062,33.5856,15.539103,19.56683,1
62.81602,67.739075,67.37387,65.68959,61.155807,55.01251,105.28098,120.08191,64.54085,65.34571,55.988285,34.986076,32.777756,28.613676,31.838608,34.963085,1
59.364365,64.51157,58.722904,58.34321,52.085133,47.583626,97.59746,112.02309,59.753498,57.868656,52.86857,35.907944,40.338497,28.61723,27.15888,28.636604,1
56.391487,61.067204,57.42445,54.424816,51.18282,46.934452,98.05337,105.99617,59.201427,54.83805,51.411148,29.45476,36.486576,28.817396,23.476189,26.691467,1
45.87902,48.56534,108.10826,105.157646,77.88464,90.72245,131.49838,135.31573,108.46949,78.88122,66.25402,26.792883,58.20597,33.270805,70.14014,64.767204,1
61.08115,68.17736,61.376297,66.16475,60.35386,63.242245,91.50405,110.94064,80.22663,76.9897,70.87617,34.409203,72.4009,33.34384,46.06247,39.16961,1
46.794228,65.531685,61.890423,63.29509,40.408875,57.105026,99.20952,105.13394,76.29951,56.00044,70.53992,33.56656,60.300697,35.090603,35.75849,40.352932,1
52.39729,65.79252,62.90814,64.7931,45.060513,59.03095,99.8549,106.78991,74.400604,66.28548,68.66699,46.417618,53.443993,47.297955,39.013348,42.82884,1
61.089478,67.34807,60.695793,55.418335,51.44251,64.70235,98.50999,100.79889,80.6083,56.637943,61.640747,40.128212,47.99667,54.07838,31.278318,34.851288,1
62.965252,74.06519,73.66853,76.07597,60.90593,83.3433,108.4718,125.82357,115.81989,71.85867,107.380325,53.70103,83.49442,37.541492,40.24319,41.784508,1
70.90379,65.59868,68.27034,67.08786,78.38589,64.9753,109.24902,101.40123,79.39338,106.286446,99.18297,58.988228,74.14853,69.15849,52.616566,46.243874,1
69.25553,78.3028,135.09126,145.08527,110.81311,89.550514,239.36606,236.73088,79.647995,148.02893,89.45344,57.79673,91.57164,55.304047,56.953407,59.671467,1
106.92277,112.5095,295.51788,299.42563,224.24669,234.21918,494.96704,500.4881,235.72073,230.53017,82.211174,19.899912,78.35615,24.835548,53.548187,53.18605,1
102.68614,95.52861,225.48624,217.89537,239.96507,221.67172,385.55237,378.00146,223.49515,243.06262,86.62512,38.797306,43.448696,31.312716,20.22477,22.934784,1
50.899513,59.672764,64.05849,60.806217,46.880108,55.72457,98.61993,103.94689,66.36169,52.900032,62.118553,35.50676,32.32681,36.385784,37.32958,39.757153,1
64.36838,69.204926,74.58119,75.124886,61.00666,70.21179,108.29602,118.06962,92.277824,66.572586,78.44525,41.816227,55.83302,54.165737,50.300526,53.72136,1
74.729355,88.06314,180.84494,140.57051,107.52489,163.51564,272.42007,255.33517,222.91924,84.470375,146.86844,83.02523,137.84012,112.64118,70.379234,55.44252,1
59.219078,71.56573,56.41029,57.02428,55.21788,68.19402,93.00891,104.85987,83.49721,59.246586,57.586086,32.72285,49.129887,34.806755,35.835453,35.56924,1
77.57339,64.16206,79.25173,89.38405,88.99273,72.06168,113.66369,111.321434,104.51533,127.14445,133.57344,102.897285,108.05816,139.46365,63.17432,62.53923,1
61.37624,65.245964,70.05091,69.91265,55.078094,58.13628,100.8237,115.08439,86.99099,77.62644,87.70497,36.655174,102.82412,33.03912,50.73362,28.820688,1
87.32327,78.982086,197.85913,200.80777,155.24838,150.22615,335.2846,336.56198,149.37505,157.78864,38.83764,34.823742,20.353476,47.71492,31.200048,31.192482,1
69.0844,60.577835,67.76897,61.629284,62.341785,56.32471,108.83532,100.35803,71.15227,82.72607,75.982864,38.929096,67.562706,48.36421,44.02814,40.14608,1
76.362045,80.447136,97.92716,129.79716,119.29732,118.759476,184.53027,214.41771,110.62154,138.15976,61.979435,54.479378,57.753784,74.5566,46.389004,54.55834,1
63.590317,66.09306,78.1946,100.97452,75.88459,73.608,112.93735,112.9869,102.61699,108.93632,119.44768,107.5347,90.54729,153.21153,55.799706,71.8116,1
82.711174,76.62069,91.57634,174.35338,126.94613,100.988525,190.11542,252.64638,88.05401,164.90051,100.88821,102.61263,89.96946,155.45932,52.32623,69.358604,1
85.66166,67.5875,92.110825,95.76154,116.2881,77.04827,163.58119,158.91805,72.81405,133.10753,69.87986,40.73453,74.570404,53.125164,57.873043,54.10822,1
60.840786,47.490704,72.86224,72.67762,93.20294,58.064762,122.802986,120.933914,61.74975,116.011955,71.68678,25.033096,91.39646,25.316986,37.970863,38.46638,1
95.117874,76.63921,129.64197,136.36955,160.00563,86.01404,255.70087,242.5579,76.95214,198.85448,126.10364,48.141235,138.75926,54.558388,59.248215,47.482227,1
84.85825,74.25633,180.06721,157.91606,145.83429,131.10742,285.6576,262.95822,115.81587,170.48708,75.44425,34.168694,79.28405,42.470104,64.1384,61.159985,1
45.055977,63.738728,79.33125,83.90659,64.13299,66.15973,123.92428,128.64195,75.27016,87.464035,80.516,35.779957,79.01122,38.967392,48.312866,48.29987,1
57.79783,51.649067,58.128963,54.97631,54.49656,52.824192,104.47958,90.1763,84.929565,78.42954,98.14039,37.8215,101.478424,41.85611,30.470085,37.590687,1
108.63535,114.233376,207.24841,208.81674,183.93785,182.85577,348.6168,348.11087,187.41129,188.31836,66.59704,20.121935,79.216965,13.13497,55.120255,58.87042,1
114.51982,113.632454,185.96199,191.24011,170.19427,166.48195,328.35233,340.58395,168.07967,171.91263,39.80082,31.895908,31.104603,37.85142,66.917786,57.824097,1
76.61811,64.42299,85.593864,84.54671,89.13948,83.05181,124.770546,124.792755,113.2072,114.92593,129.1508,53.690037,102.260506,49.68099,61.292053,60.155136,1
83.48973,93.74861,192.8885,187.46155,98.913055,170.113,314.97363,320.58395,205.39555,86.26092,108.25405,38.06846,137.29263,44.715546,69.739456,50.994217,1
60.053234,70.30076,74.33761,66.689224,56.128082,63.03344,101.21597,108.78145,85.90937,73.48677,80.844696,56.5177,66.372154,71.92217,53.215435,48.4641,1
81.86504,99.48185,151.60939,150.189,83.52642,134.32788,252.96849,248.63399,163.28778,78.17068,87.12422,34.440273,113.43414,38.98511,57.135372,52.48451,1
89.521484,65.93731,219.16763,220.19818,158.18996,149.84918,370.19504,381.11224,166.72728,146.91534,54.20662,14.75609,62.068985,17.644636,64.51627,52.404716,1
64.471344,79.16988,202.13768,167.88402,174.10793,199.24654,328.69046,303.55417,250.61523,134.85481,108.0224,67.84778,115.57386,96.99481,46.877327,46.62472,1
73.34431,91.32392,159.75378,135.39117,105.97085,177.2903,255.3037,262.59613,241.57504,76.519005,159.92639,79.39915,152.9734,101.33764,60.14762,61.332417,1
59.774334,67.987495,56.04305,96.83662,57.315945,73.80117,99.83925,117.699165,115.0453,88.455635,119.901794,98.56662,108.90266,133.36774,37.619835,74.776,1
56.813255,76.90374,91.39609,95.72976,67.04986,96.75121,140.0154,160.51025,120.94833,74.85704,95.163704,37.5442,85.21717,41.081768,43.15259,49.9604,1
39.30497,72.83177,165.30327,97.697334,61.901413,117.49811,200.202,156.91475,162.48654,62.52148,123.95744,95.14175,118.35749,136.17342,77.83994,41.856445,1
92.75417,89.41095,284.82416,236.48193,221.42804,238.40915,490.6118,448.31616,244.66116,224.53458,80.842354,60.34253,93.256065,70.3328,60.643856,47.245464,1
