left_shoulder_left_wrist,right_shoulder_right_wrist,left_hip_left_ankle,right_hip_right_ankle,left_hip_left_wrist,right_hip_right_wrist,left_shoulder_left_ankle,right_shoulder_right_ankle,left_hip_right_wrist,right_hip_left_wrist,left_elbow_right_elbow,left_knee_right_knee,left_wrist_right_wrist,left_ankle_right_ankle,left_hip_avg_left_wrist_left_ankle,right_hip_avg_right_wrist_right_ankle,pose
170.04535,166.74289,127.014175,186.99991,140.21475,192.15536,230.7446,294.8186,352.5956,195.49751,366.4634,395.9142,267.6845,15.0605545,133.61446,189.57764,1
193.02551,163.18507,131.59302,219.9663,165.33344,188.37941,231.04799,327.8156,342.05942,167.7018,338.99246,353.70297,216.9993,75.45342,148.46323,204.17285,1
136.65611,161.90427,140.17291,163.32498,115.09821,186.14914,243.8401,275.2471,342.8493,226.68047,380.90613,390.09775,310.86392,13.245098,127.63557,174.73706,1
179.43019,162.56862,124.69453,156.2665,147.9749,178.85664,228.25372,266.58124,330.4884,183.10493,340.4364,392.05127,231.21371,32.587814,136.33472,167.56157,1
190.0248,152.52475,137.35759,157.06459,162.27399,166.73665,236.75998,266.86118,311.15103,177.15834,321.28964,380.9744,196.59135,16.121843,149.8158,161.90062,1
184.33667,146.60423,119.12471,185.73213,156.60478,161.94292,221.76857,292.8149,310.27148,181.55975,333.42874,383.16293,202.69215,13.717932,137.86475,173.83752,1
155.30296,133.70195,119.58953,168.98856,128.70557,139.48889,224.76714,278.1572,277.47333,206.8928,343.19772,370.02582,210.795,35.208427,124.147545,154.23872,1
184.91862,209.20757,123.18412,233.21109,160.63126,254.47911,220.58812,341.4513,419.913,176.86264,383.43994,352.87497,311.94073,68.04675,141.90768,243.8451,1
318.32376,248.04301,346.79874,191.24991,233.44556,173.96262,470.60416,337.8984,199.27332,299.93268,218.31839,232.83598,259.13522,201.16397,290.12213,182.60626,1
295.81088,289.724,342.20218,167.41972,263.35184,242.23569,438.92502,285.13367,229.89397,338.52805,194.1944,253.9298,219.62509,232.89688,302.777,204.82771,1
313.4702,284.84595,341.0978,172.10016,248.46251,208.30731,459.55658,310.85394,206.96466,320.12476,197.88649,240.80412,222.21986,222.56966,294.78015,190.20374,1
