left_shoulder_left_wrist,right_shoulder_right_wrist,left_hip_left_ankle,right_hip_right_ankle,left_hip_left_wrist,right_hip_right_wrist,left_shoulder_left_ankle,right_shoulder_right_ankle,left_hip_right_wrist,right_hip_left_wrist,left_elbow_right_elbow,left_knee_right_knee,left_wrist_right_wrist,left_ankle_right_ankle,left_hip_avg_left_wrist_left_ankle,right_hip_avg_right_wrist_right_ankle,pose
231.28818,177.4753,276.32553,206.95741,313.33862,266.04947,449.8051,354.77536,310.34277,451.24716,403.2122,201.83638,504.44153,276.33923,294.83206,236.50345,1
232.06909,175.732,313.2804,209.29405,313.59744,264.64294,481.16946,359.15082,308.81302,442.54495,397.3658,223.7852,500.1144,302.54074,313.4389,236.96849,1
231.9965,170.76128,293.06528,208.17162,314.32938,263.05957,464.8063,359.42258,313.245,449.61844,404.60675,216.64421,509.69867,291.35995,303.69733,235.6156,1
233.88577,166.15851,327.78525,204.9596,320.50424,263.4236,500.12897,358.46063,319.83408,462.25363,424.49643,229.95967,526.6057,306.3719,324.14474,234.1916,1
241.89522,159.33241,322.0028,199.93774,327.88535,258.65317,495.6891,351.78302,325.0426,475.0809,439.728,218.22636,546.59155,291.54868,324.94406,229.29546,1
235.50525,167.59373,272.1532,208.50691,325.91602,260.7835,452.672,357.48898,315.19324,473.20703,426.61734,198.4866,529.0915,256.89548,299.0346,234.6452,1
238.61542,172.07083,304.97296,200.90298,323.06302,265.3445,480.33862,350.1116,315.53723,470.7219,425.72845,217.79007,524.0631,289.31192,314.018,233.12375,1
230.45764,167.62201,336.59314,198.31557,314.01718,261.69562,507.50858,347.73795,314.71985,448.1378,408.29123,233.84184,512.71967,309.2344,325.30515,230.0056,1
236.51772,171.14395,296.17548,199.17206,319.5405,265.24365,469.98898,348.74756,316.0601,467.10715,419.17273,213.9314,520.64545,282.70798,307.858,232.20786,1
229.25671,182.7437,311.23026,196.51755,310.00677,270.3772,481.66803,347.05606,311.2847,451.3029,404.3322,215.56683,499.15887,285.25003,310.6185,233.44737,1
228.8307,176.64604,312.72693,196.03528,312.11194,269.11673,479.2653,348.18033,310.62482,448.073,398.03656,223.7609,497.89572,290.1681,312.41943,232.576,1
